customer_id,trans_date,tran_amount,response
CS1663,15-Mar-12,53,1
CS4527,12-Dec-12,99,0
CS3886,10-Apr-12,85,1
CS6090,26-Sep-12,93,0
CS5633,21-Jul-11,54,0
CS1971,9-Mar-13,39,0
CS2411,26-Sep-13,71,0
CS2168,29-Jan-15,65,0
CS5716,19-Mar-12,100,0
CS3069,15-Dec-11,62,0
CS4123,16-Oct-12,60,0
CS4310,29-Sep-14,61,0
CS1522,21-Apr-13,90,0
CS6085,24-Sep-13,65,0
CS1425,4-Jan-15,83,0
CS1398,2-Aug-14,56,1
CS3410,19-Jul-11,69,0
CS5930,15-Apr-14,35,0
CS3658,28-May-12,37,1
CS1743,12-Apr-14,73,0
CS5345,7-Oct-14,84,0
CS4853,12-Feb-14,45,0
CS4654,30-Apr-14,83,0
CS4355,30-Sep-14,77,0
CS1609,2-Feb-12,45,0
CS3857,8-Nov-13,53,0
CS4790,24-Dec-13,103,0
CS3261,31-Jul-12,72,0
CS5896,28-Sep-12,78,0
CS4499,19-Oct-12,46,0
CS2305,10-Jun-11,71,0
CS4363,9-Oct-14,102,0
CS5777,29-Jul-11,97,0
CS4557,29-Sep-12,93,0
CS5019,6-Nov-12,67,0
CS4285,27-Jan-15,38,0
CS5264,13-Feb-13,79,0
CS3960,26-May-12,48,0
CS2263,5-Jan-13,96,0
CS2721,21-Sep-13,88,0
CS3317,15-Feb-14,41,0
CS4849,3-Oct-11,73,0
CS2745,21-Jun-12,84,0
CS3373,3-Nov-12,88,0
CS2287,21-Mar-13,59,0
CS5050,3-Mar-15,38,0
CS3925,2-Nov-11,35,0
CS2528,16-Apr-13,102,0
CS2006,12-Jul-11,100,0
CS1257,11-Mar-13,89,0
CS5855,26-Feb-15,63,0
CS3411,28-Feb-15,48,0
CS5566,20-Nov-11,79,0
CS5050,2-Nov-13,97,0
CS3076,23-May-14,69,0
CS2898,14-Jul-12,62,0
CS4839,29-Dec-11,57,1
CS5208,14-Feb-15,49,0
CS2148,20-Aug-13,97,1
CS1306,21-Jan-12,72,0
CS4343,31-Jan-12,59,0
CS2699,23-Nov-13,64,0
CS6005,16-Feb-13,52,0
CS2540,28-Aug-14,87,0
CS2934,11-Apr-13,77,0
CS1791,4-Jun-14,78,0
CS5217,15-Jun-12,42,0
CS2329,11-Feb-14,67,0
CS4724,29-Oct-12,97,0
CS1909,26-Aug-12,39,0
CS3421,8-Jun-12,41,0
CS6025,20-Feb-14,77,0
CS4665,27-Dec-13,68,0
CS3708,19-Nov-13,77,0
CS3359,13-Mar-13,39,0
CS5382,29-Oct-11,46,1
CS4703,25-May-11,53,0
CS1433,20-Dec-14,99,0
CS3001,19-Jun-11,100,0
CS4924,3-Aug-14,56,1
CS4136,7-Jan-14,79,1
CS4224,12-May-13,80,0
CS1332,12-Jul-12,59,0
CS2962,25-Oct-14,71,0
CS1839,6-Feb-14,52,1
CS6025,8-Sep-11,88,0
CS1903,23-Nov-12,91,0
CS3080,27-Mar-13,65,0
CS2967,19-Dec-12,97,0
CS4084,11-Feb-15,53,0
CS3758,2-Apr-14,55,0
CS2376,21-May-14,58,0
CS6101,25-Jun-11,71,0
CS4282,28-Sep-13,58,0
CS3595,17-Feb-13,81,1
CS5043,22-Mar-14,85,0
CS3785,2-May-12,95,0
CS5370,3-Oct-14,61,1
CS2269,24-Sep-14,53,0
CS2979,29-Sep-11,98,0
CS3678,5-Sep-12,78,0
CS2927,31-Dec-12,84,0
CS4491,9-Mar-14,57,0
CS1844,25-Nov-11,97,0
CS3683,14-Sep-13,38,0
CS5057,4-Dec-13,90,0
CS2384,3-Aug-13,69,0
CS3655,29-Apr-12,91,1
CS3810,21-Aug-13,71,0
CS5241,26-Oct-12,83,0
CS3890,22-Dec-11,47,0
CS3155,6-Nov-12,68,0
CS3160,15-Sep-11,78,0
CS4573,3-Aug-12,37,0
CS1558,25-Jan-12,86,0
CS2243,28-Jan-12,92,0
CS2209,9-Oct-12,67,0
CS5182,28-Jul-12,86,0
CS6085,12-Sep-14,87,0
CS4462,8-Jul-12,70,0
CS2989,15-Jul-12,58,0
CS1683,22-Aug-13,82,0
CS4418,23-Jul-12,79,0
CS3404,21-Sep-14,84,0
CS3052,31-Dec-11,92,1
CS2618,10-Aug-14,90,0
CS5489,22-Jan-12,104,0
CS1396,15-Mar-13,53,0
CS2904,19-Oct-12,46,0
CS3281,7-Sep-13,53,1
CS4026,27-Dec-14,91,0
CS3249,9-Aug-12,35,1
CS2591,17-May-12,83,0
CS5420,15-May-14,43,0
CS5721,27-Mar-13,97,0
CS5065,2-Jan-14,79,0
CS1826,15-Apr-13,95,1
CS4578,5-Sep-13,98,1
CS1948,5-Mar-13,94,0
CS3930,9-Jun-13,41,0
CS6096,31-Oct-11,103,0
CS3157,20-Mar-12,100,0
CS2232,20-Jan-13,97,0
CS2502,4-Mar-14,91,0
CS1862,16-Jul-14,60,0
CS4054,12-Jun-13,80,0
CS5791,27-Jun-12,36,0
CS5484,4-Nov-12,54,1
CS1938,4-Jul-13,53,0
CS4203,20-Nov-12,79,0
CS5514,18-Aug-12,70,1
CS1549,5-May-12,88,0
CS4587,19-May-13,46,0
CS1194,24-Mar-14,52,0
CS2787,29-Oct-11,45,0
CS1583,16-Sep-13,84,0
CS2615,29-Apr-13,98,0
CS3163,14-Jun-12,40,0
CS3250,21-Nov-11,72,0
CS2119,9-Dec-14,104,0
CS5983,3-Sep-14,38,0
CS5531,17-May-11,58,0
CS1820,17-Oct-13,94,0
CS5131,6-Apr-13,91,0
CS2512,7-Jun-14,88,0
CS2531,8-Mar-14,46,0
CS5620,8-Jun-13,55,1
CS2913,13-Feb-12,55,1
CS4239,17-Feb-12,77,0
CS4654,16-Jul-13,48,0
CS5942,24-Nov-11,101,0
CS4721,3-May-12,35,0
CS2687,22-Dec-13,81,0
CS2305,6-Feb-15,58,0
CS3525,29-Apr-12,57,0
CS3928,30-Apr-12,66,0
CS4043,24-Oct-11,84,0
CS5742,16-Aug-11,53,0
CS3641,24-Oct-11,84,0
CS3071,13-Aug-12,51,0
CS3341,13-Dec-12,73,0
CS4428,12-May-12,80,0
CS4074,23-Jul-11,81,0
CS5650,14-Jun-11,62,0
CS3100,9-May-14,87,0
CS3332,30-Dec-14,81,0
CS5187,26-Feb-12,48,0
CS5952,5-Jun-11,99,0
CS1471,3-Sep-11,58,0
CS5181,3-Apr-12,96,0
CS1590,7-Sep-14,63,0
CS3819,18-Jun-14,36,0
CS2356,5-Jun-13,47,0
CS2600,26-Oct-12,92,0
CS2311,14-Dec-13,38,1
CS1749,25-Feb-13,64,0
CS1164,22-Sep-11,70,0
CS5367,5-Dec-11,70,1
CS4735,1-May-12,43,0
CS3475,21-Feb-12,92,1
CS1255,20-Dec-11,49,0
CS5709,6-Jun-13,55,0
CS5467,21-May-11,67,0
CS3568,28-Mar-14,83,0
CS4388,21-Oct-13,67,0
CS3251,3-Oct-11,47,0
CS1959,20-Aug-13,96,1
CS1244,14-Jul-11,46,0
CS4205,13-Dec-12,44,0
CS1201,20-Jan-14,98,0
CS1316,21-May-11,53,0
CS4694,21-Jul-12,103,0
CS5703,2-Mar-12,63,0
CS1562,6-Jun-12,47,0
CS3501,14-Aug-11,83,1
CS1233,10-Jun-12,93,1
CS5919,5-Mar-13,55,0
CS6092,27-Jan-14,45,0
CS4782,24-Apr-13,84,0
CS1523,24-Nov-13,100,0
CS5465,25-Sep-12,75,0
CS4716,4-Jul-11,37,0
CS5275,4-Nov-13,48,0
CS2652,25-Aug-14,81,1
CS4237,2-Feb-12,35,0
CS3911,29-Jul-14,49,0
CS4371,25-Jan-14,62,0
CS3165,20-Mar-14,62,0
CS3293,14-Jun-12,68,0
CS4653,14-Feb-13,44,0
CS3431,10-Sep-11,44,0
CS5415,10-Dec-13,95,0
CS2843,27-May-12,68,0
CS2729,15-Oct-11,54,0
CS4975,6-Nov-14,53,0
CS5207,20-Dec-11,57,0
CS3782,4-Jul-13,46,1
CS5186,23-Oct-12,45,0
CS4368,19-Jul-14,40,0
CS2269,5-Dec-13,36,0
CS5532,27-Dec-14,45,0
CS3355,24-Apr-14,43,0
CS1551,8-Jan-12,98,0
CS4103,19-Jun-14,98,0
CS5464,7-Nov-14,58,0
CS4086,23-Mar-13,43,0
CS3296,21-Jan-12,42,0
CS4023,1-Feb-14,83,0
CS2685,30-Oct-13,96,0
CS3508,26-Jan-12,90,0
CS1438,8-Feb-15,94,0
CS1399,13-Nov-12,45,1
CS2897,6-Aug-13,81,0
CS3826,29-Mar-14,98,0
CS1527,15-Oct-14,104,0
CS3414,13-Jan-12,93,0
CS2505,17-Oct-12,96,0
CS5482,14-Nov-13,68,1
CS4425,16-Nov-13,68,0
CS1123,21-Oct-13,46,0
CS1442,20-Apr-14,89,0
CS3572,17-Jan-14,63,1
CS5630,19-Jun-13,68,1
CS5522,28-Dec-12,79,0
CS5624,5-Jul-11,56,0
CS3688,1-Mar-15,36,0
CS3511,4-Nov-12,86,0
CS4094,27-Dec-12,99,0
CS3617,12-Sep-12,62,0
CS5387,15-Dec-13,77,0
CS2666,26-Aug-11,75,0
CS1865,2-Dec-14,93,1
CS3701,18-Jul-11,76,0
CS2942,7-Jul-12,52,0
CS5775,27-Nov-12,77,0
CS4873,11-Jul-11,54,0
CS5813,5-Nov-12,61,0
CS3472,26-Aug-11,57,0
CS2026,24-Jun-12,64,1
CS4181,23-Jul-12,49,0
CS3154,23-Jun-12,37,0
CS1752,25-May-14,68,0
CS1634,15-Aug-14,103,0
CS3454,23-Jul-11,64,0
CS2678,25-Aug-11,43,0
CS2743,1-Oct-12,92,0
CS5171,10-Mar-15,53,0
CS3807,17-Jun-12,98,0
CS5310,9-Mar-15,52,0
CS1629,24-Sep-14,53,0
CS1900,14-Sep-13,41,1
CS2255,24-Apr-14,83,0
CS1708,28-Aug-14,95,1
CS3607,26-Jun-11,73,0
CS2013,20-Nov-14,54,0
CS2900,8-Nov-11,102,0
CS3336,12-Aug-12,53,0
CS2018,2-Sep-12,68,0
CS4938,9-May-14,86,0
CS3408,23-Jul-14,35,0
CS2998,8-Feb-13,47,0
CS6034,4-Jan-13,71,0
CS5522,5-Oct-14,82,0
CS3807,2-Jan-14,41,0
CS1824,31-Oct-11,59,0
CS4067,1-Oct-13,90,0
CS5909,23-Apr-14,44,0
CS3476,13-Oct-13,64,0
CS5157,11-May-13,96,0
CS2390,24-May-12,78,0
CS4022,20-Nov-12,93,0
CS5444,3-Nov-13,72,0
CS4612,11-Jun-11,42,0
CS3729,11-Sep-13,43,0
CS2427,15-Mar-15,89,0
CS2551,18-Jun-14,80,1
CS3741,20-Mar-12,102,0
CS5779,13-May-13,93,0
CS1219,29-Jul-12,39,0
CS3847,29-Jan-13,69,0
CS5992,18-Mar-13,71,0
CS4807,22-Dec-14,61,0
CS2065,13-May-14,38,0
CS1803,18-May-14,87,1
CS4706,31-Jul-14,78,0
CS5643,23-Jul-13,66,0
CS3477,17-Nov-12,55,0
CS3108,18-Feb-12,46,0
CS2474,22-Aug-14,83,0
CS4630,26-Jul-14,68,0
CS5779,3-Sep-13,83,0
CS2736,13-Nov-14,73,0
CS2287,15-Dec-11,76,0
CS5546,4-Jun-11,62,0
CS1267,30-Aug-11,52,0
CS5311,4-Mar-12,53,0
CS2214,24-Sep-11,64,0
CS3469,18-Jul-13,90,0
CS3029,10-Sep-12,55,0
CS1759,1-Aug-12,90,1
CS3190,13-Aug-12,55,0
CS4375,25-May-11,41,0
CS3105,24-Aug-12,48,1
CS5520,6-Sep-12,58,0
CS2275,14-Feb-15,44,0
CS2250,22-Sep-13,42,0
CS3346,9-Feb-13,102,0
CS3978,20-Nov-12,79,0
CS1825,6-Jun-13,101,0
CS2534,11-Oct-12,104,0
CS2382,26-Feb-12,91,0
CS5000,25-Dec-14,69,0
CS3013,13-Mar-12,61,0
CS3205,25-Jun-13,100,0
CS4498,12-Oct-14,46,0
CS1463,8-Nov-14,68,0
CS5444,31-Dec-11,41,0
CS3571,8-Oct-11,83,0
CS2546,21-May-14,65,0
CS2789,4-Mar-13,36,0
CS5971,22-Dec-11,72,0
CS1855,4-Jan-12,43,0
CS5860,27-Aug-11,44,0
CS1595,6-May-12,57,0
CS4125,4-May-12,103,0
CS5751,3-Apr-14,75,0
CS2793,31-Aug-13,69,0
CS5618,1-Dec-12,41,0
CS1614,27-Oct-12,51,0
CS4564,13-May-14,56,0
CS1357,21-Jun-14,57,0
CS5050,18-Jul-12,76,0
CS1143,3-Oct-11,99,1
CS4065,7-Aug-12,39,0
CS2277,10-Mar-13,54,0
CS5730,27-Sep-13,82,0
CS4193,18-Aug-14,59,0
CS2401,10-Apr-13,38,0
CS2682,8-Sep-11,83,1
CS4692,28-Nov-13,72,0
CS1811,13-Apr-13,53,0
CS2748,13-Jun-12,74,1
CS2881,13-May-13,69,0
CS2317,2-Mar-12,69,0
CS1145,8-Jul-14,88,1
CS5807,3-Apr-13,91,1
CS2736,1-Nov-11,94,0
CS1781,10-Dec-12,86,0
CS4993,12-Oct-12,50,0
CS2988,12-Apr-13,67,0
CS2860,22-Jun-11,104,0
CS4117,3-Jan-15,58,0
CS4637,26-Sep-12,81,1
CS1402,23-Jan-13,97,0
CS1297,7-Nov-11,44,0
CS3504,12-Jun-13,71,1
CS2787,11-Mar-14,63,0
CS5640,19-Nov-13,48,0
CS3889,25-Mar-12,96,0
CS3213,14-Jul-11,68,0
CS3933,13-Oct-12,68,0
CS3159,16-Apr-12,97,0
CS4951,14-Oct-11,56,0
CS1436,28-Dec-13,105,0
CS3822,8-Dec-12,65,0
CS4021,31-Oct-12,85,0
CS3114,1-Jul-14,36,0
CS5115,20-Jan-15,50,1
CS5811,5-Jul-11,55,1
CS2406,11-Oct-12,58,0
CS4485,28-Dec-13,40,0
CS4982,23-Feb-14,75,0
CS5097,3-Feb-13,39,0
CS5374,13-Dec-14,59,0
CS3676,29-Aug-12,58,0
CS4396,22-Jan-12,61,0
CS2243,12-Aug-14,76,0
CS1659,8-Jun-13,39,0
CS2142,5-Aug-13,85,0
CS1639,24-Apr-14,75,0
CS1467,26-May-13,44,0
CS4550,30-May-11,103,0
CS2597,30-Mar-12,79,0
CS6068,19-Jun-13,49,0
CS4000,5-Jul-12,63,0
CS1335,8-Apr-12,88,0
CS1914,13-Jun-14,88,1
CS4400,12-Mar-12,68,0
CS4187,4-Nov-13,90,0
CS6029,26-May-12,90,1
CS1656,24-Jan-15,102,0
CS1921,23-Feb-12,83,0
CS2153,8-Jun-12,99,0
CS1378,27-Mar-12,85,0
CS2480,19-Oct-11,35,0
CS4181,31-Jan-14,79,0
CS5021,16-Dec-11,75,0
CS3548,19-Oct-12,105,0
CS4158,14-Oct-14,96,0
CS3041,1-May-13,59,0
CS4244,27-Jul-11,96,0
CS2399,3-Sep-14,41,0
CS3039,25-Dec-11,70,0
CS3812,1-Jan-14,50,1
CS2210,28-Aug-12,87,0
CS1170,26-Mar-13,44,0
CS5859,5-Nov-11,78,0
CS2258,12-Oct-13,41,1
CS4869,11-Oct-13,41,0
CS1530,20-Oct-12,84,0
CS5678,11-Jan-12,77,0
CS2186,2-Jan-15,54,0
CS3442,17-Jun-14,50,0
CS4786,15-Sep-11,91,0
CS5976,26-Oct-11,62,0
CS5095,26-Jan-15,69,0
CS1635,28-Jun-13,68,1
CS1967,25-Apr-13,55,0
CS4116,6-Aug-11,59,1
CS5711,25-Jun-14,63,0
CS4875,18-Nov-12,99,0
CS2748,4-Jun-11,100,1
CS5525,27-Sep-13,83,0
CS5424,4-Jun-13,80,1
CS1954,24-Feb-13,46,0
CS3203,13-Oct-11,65,0
CS5845,25-Jun-12,45,0
CS4362,6-Mar-13,35,0
CS1338,2-May-14,89,0
CS4847,2-Aug-12,59,0
CS6055,18-Mar-12,73,1
CS5779,20-Sep-13,44,0
CS3470,15-Dec-12,47,0
CS2328,5-May-13,56,0
CS4563,28-Sep-14,62,0
CS3059,7-Jun-14,45,0
CS5212,25-Aug-12,98,0
CS3755,20-Jul-12,56,0
CS1537,6-Dec-11,37,0
CS3234,9-Nov-12,56,1
CS3084,19-May-14,86,0
CS2207,26-Jun-14,81,0
CS1217,1-Nov-12,46,0
CS3821,28-Sep-12,55,0
CS3918,28-Dec-11,75,0
CS5287,20-Sep-11,35,0
CS2363,1-Jun-13,41,0
CS5894,29-Jan-14,100,0
CS2127,5-Nov-11,63,0
CS5633,19-Nov-13,58,0
CS5291,22-May-11,36,0
CS4198,15-Jun-14,61,0
CS5891,31-Jul-13,86,0
CS2209,6-May-13,63,0
CS5160,8-Aug-11,94,1
CS5813,22-Apr-13,87,0
CS4375,17-Feb-15,48,0
CS1356,26-Dec-14,66,0
CS2947,31-Aug-13,88,0
CS2275,5-May-12,92,0
CS4172,1-Feb-13,84,0
CS2470,26-May-13,79,0
CS1424,13-Oct-11,70,0
CS6056,25-Feb-14,78,0
CS1862,18-Dec-11,38,0
CS3904,17-Mar-12,66,0
CS4179,17-May-12,35,0
CS4096,24-Dec-11,102,0
CS5350,29-May-13,51,0
CS4731,7-Apr-13,52,0
CS4972,10-Apr-14,45,0
CS5166,24-Jul-11,64,0
CS1836,5-Jun-13,88,0
CS5010,29-Jun-11,73,0
CS2712,4-Jun-12,42,0
CS4276,23-Aug-13,65,1
CS1238,17-Jul-14,65,0
CS4064,26-Mar-13,66,0
CS4804,2-Feb-15,61,0
CS1455,10-Jul-12,97,0
CS1363,26-Oct-11,54,0
CS2167,14-Sep-11,90,0
CS5519,24-Sep-12,105,0
CS2526,6-May-13,50,0
CS6017,11-Aug-11,85,0
CS1222,12-Dec-11,37,0
CS1708,5-Aug-14,95,1
CS1286,21-Jun-14,76,1
CS1881,8-Mar-13,71,1
CS5635,3-Oct-13,48,0
CS4952,27-Jun-11,74,1
CS1836,17-Sep-13,92,0
CS2327,9-Jan-13,87,0
CS1443,12-Mar-13,98,1
CS3026,10-Feb-15,55,0
CS5508,4-Dec-12,41,1
CS1783,6-Jun-11,81,0
CS1292,16-Mar-14,84,0
CS2563,15-Mar-15,41,0
CS1203,29-Aug-12,99,1
CS3880,1-Feb-12,44,1
CS3523,1-Sep-13,56,0
CS3016,29-Nov-12,74,0
CS5277,30-Aug-14,37,1
CS3705,28-Aug-13,93,0
CS2027,26-Feb-13,52,0
CS1788,1-Sep-11,53,0
CS2984,24-Jan-15,43,0
CS5851,13-Jul-11,58,0
CS1723,30-Apr-13,105,0
CS4146,7-Apr-13,74,0
CS2946,5-Mar-15,57,0
CS1836,19-Aug-12,81,0
CS4333,17-Sep-11,92,0
CS1855,10-Feb-14,85,0
CS3759,31-Dec-12,63,0
CS4161,9-Sep-14,73,0
CS5203,21-Feb-12,46,0
CS5708,8-Apr-14,64,0
CS5475,28-Nov-12,55,0
CS6091,16-Jan-14,48,0
CS2274,31-Jul-11,45,0
CS3509,22-Feb-12,104,0
CS3251,31-May-11,60,0
CS4224,22-Jul-13,46,0
CS3261,23-Jun-11,44,0
CS4584,22-Oct-13,64,0
CS2777,8-Jun-12,102,0
CS2977,10-Mar-12,72,0
CS3786,9-Feb-12,91,0
CS1162,25-May-12,99,0
CS4179,19-Dec-14,92,0
CS5248,26-Dec-11,59,0
CS3341,17-May-14,75,0
CS3124,5-Dec-13,89,0
CS5009,22-May-13,92,0
CS2741,31-May-13,44,1
CS5054,22-Apr-12,60,0
CS1257,2-Nov-13,75,0
CS1969,20-Jun-12,73,0
CS1210,3-Dec-12,77,0
CS1996,6-Sep-12,81,1
CS2741,17-Dec-14,54,1
CS3594,10-Jan-15,71,1
CS1357,12-Sep-12,78,0
CS2787,23-Dec-11,86,0
CS2814,21-Feb-15,39,0
CS2375,3-Jun-14,39,0
CS4166,28-Feb-12,57,0
CS3868,11-Jun-13,39,0
CS2432,21-Apr-14,58,0
CS4264,10-Nov-11,100,0
CS2725,14-Oct-11,73,0
CS5100,29-Oct-12,62,0
CS3117,6-Feb-12,53,0
CS4463,2-Jul-13,38,0
CS5567,21-Apr-13,84,0
CS2556,20-Jan-14,38,1
CS3117,17-Dec-13,77,0
CS4613,3-Dec-14,62,1
CS1139,10-Sep-12,45,0
CS4249,15-Jun-13,35,0
CS3784,4-Feb-12,101,0
CS1508,10-Nov-14,102,0
CS5870,24-Aug-12,72,0
CS2186,7-Nov-14,59,0
CS3334,13-Jun-13,60,0
CS2170,22-Jun-12,103,0
CS4415,15-Sep-12,79,0
CS1192,19-Jun-11,105,0
CS2707,22-Oct-14,67,0
CS2691,21-Jun-13,48,1
CS1367,23-Oct-11,48,0
CS4048,27-Oct-12,63,0
CS3161,29-Jul-14,74,0
CS5104,18-Aug-14,60,0
CS1638,19-Aug-12,91,0
CS3637,11-Feb-14,54,0
CS4263,9-Dec-11,95,0
CS3571,28-May-13,65,0
CS5268,4-May-12,76,0
CS4925,6-Jan-12,93,0
CS1858,21-Aug-12,91,0
CS4010,5-Mar-15,85,0
CS3018,30-Sep-12,46,0
CS6081,12-Sep-12,90,1
CS2179,4-Oct-11,79,0
CS1544,24-Dec-14,49,1
CS6093,25-Feb-13,74,1
CS2914,6-Mar-13,41,1
CS1581,3-May-12,82,0
CS5432,11-Jun-13,51,0
CS2784,12-Apr-13,44,0
CS3532,17-Nov-11,45,0
CS5783,4-Jul-14,91,0
CS3277,24-Jul-12,94,0
CS3754,31-Oct-12,67,0
CS2872,24-Dec-14,84,0
CS5260,10-Mar-15,73,1
CS4658,4-Aug-11,91,0
CS2889,13-May-14,84,1
CS1425,1-Apr-13,36,0
CS3817,7-Jun-11,51,0
CS2832,26-May-13,91,0
CS5097,26-Dec-11,35,0
CS4438,26-Feb-13,63,1
CS2610,14-May-14,104,0
CS2743,28-Feb-13,64,0
CS4287,28-Sep-13,91,0
CS1986,1-Apr-14,100,0
CS4066,6-Mar-12,59,0
CS1679,22-Jul-12,71,0
CS3002,12-Dec-11,53,0
CS2476,19-Mar-12,61,0
CS5932,7-May-12,78,0
CS2866,24-Oct-11,68,0
CS4722,8-Apr-14,101,0
CS4875,4-Oct-12,96,0
CS3833,10-Apr-13,41,0
CS5936,31-May-12,50,0
CS2276,28-Mar-13,100,1
CS4698,26-Jun-11,100,0
CS5513,25-May-13,95,0
CS5185,17-May-11,56,0
CS4410,7-Sep-12,98,0
CS2191,10-Aug-13,60,0
CS4048,6-Jun-11,83,0
CS1964,27-Dec-14,37,1
CS3657,19-Aug-14,41,0
CS6009,23-Feb-12,46,1
CS4199,15-Oct-14,46,0
CS4697,25-Nov-12,55,0
CS4905,7-Apr-13,40,0
CS3675,9-Sep-14,65,0
CS2236,19-Jan-13,36,0
CS2545,1-Mar-13,40,0
CS3561,26-Dec-14,71,0
CS2316,12-Jan-15,61,0
CS4278,20-Aug-13,62,0
CS5616,25-May-14,36,0
CS3990,9-Sep-13,71,0
CS1996,13-Feb-13,91,1
CS1133,1-Apr-12,61,0
CS5141,3-Dec-11,71,1
CS2138,29-May-11,91,0
CS1227,14-Jan-15,76,0
CS5434,12-Aug-13,103,0
CS2534,22-Dec-12,95,0
CS1439,30-Apr-12,97,0
CS5802,12-Mar-15,102,0
CS1244,21-Aug-13,81,0
CS4603,14-Aug-14,41,1
CS5783,18-May-13,49,0
CS5606,4-Sep-11,42,0
CS1166,28-Jan-12,75,0
CS5154,20-Jan-14,48,0
CS3374,26-Aug-14,50,0
CS4650,9-May-13,67,0
CS4676,12-Jun-14,61,0
CS1602,31-Jan-14,36,0
CS1358,28-Nov-14,39,0
CS5495,24-Oct-12,98,0
CS2992,17-Aug-14,50,1
CS5710,1-Nov-13,65,0
CS4566,15-Sep-14,98,1
CS3006,22-Jul-13,76,0
CS1513,27-Sep-14,70,0
CS1851,8-Apr-13,39,0
CS1786,24-Jun-13,52,0
CS2854,28-Oct-12,54,1
CS1819,30-Jul-13,90,0
CS4362,29-Jun-12,58,0
CS2602,27-Feb-14,70,0
CS1161,8-Nov-12,55,0
CS4654,10-Dec-11,73,0
CS5369,25-Dec-14,89,0
CS3564,24-Apr-13,76,0
CS4599,31-Oct-12,55,0
CS5338,5-Jan-12,95,0
CS2414,21-Feb-14,103,1
CS3338,24-Jan-14,58,0
CS5976,28-May-13,49,0
CS2712,4-Jul-13,78,0
CS3066,16-Oct-11,82,0
CS4502,5-Mar-12,83,0
CS4723,18-Sep-11,105,0
CS4837,4-Aug-13,60,0
CS4998,31-Aug-12,52,0
CS2043,5-Jan-14,93,0
CS2330,18-Dec-11,103,0
CS5150,13-Sep-14,86,0
CS4663,15-Jan-13,38,0
CS5627,13-Jun-14,35,0
CS4665,27-Jun-14,61,0
CS5941,19-Jul-13,47,0
CS3290,27-Oct-11,103,0
CS5354,29-May-13,47,0
CS1160,29-Oct-14,39,1
CS3436,19-Dec-13,79,0
CS2386,27-Dec-13,96,1
CS1848,8-Mar-13,91,0
CS5813,29-Sep-11,91,0
CS3899,21-Mar-13,69,0
CS5501,25-Oct-11,79,0
CS2885,5-Aug-11,38,0
CS4967,1-Sep-14,49,0
CS5755,6-Jul-14,51,0
CS3258,30-Oct-14,84,0
CS3565,19-Feb-15,91,0
CS5529,24-Jul-11,92,0
CS2998,14-Apr-12,91,0
CS2360,27-Oct-11,53,0
CS1386,8-Jun-12,36,0
CS4984,30-Oct-11,50,0
CS2998,1-Aug-14,89,0
CS1955,4-Oct-12,61,0
CS5187,3-Nov-12,62,0
CS3253,2-Apr-12,35,0
CS5282,15-Feb-12,50,0
CS2467,3-Feb-15,43,0
CS1256,27-Sep-13,71,0
CS4039,3-Nov-11,103,0
CS6023,12-Mar-12,65,0
CS1956,25-May-13,72,0
CS1549,19-Feb-15,81,0
CS4389,2-May-13,63,1
CS5661,1-May-14,41,0
CS2777,4-Jun-14,71,0
CS1712,18-Jul-11,82,0
CS2419,29-May-12,100,0
CS2912,13-Mar-14,40,0
CS4005,12-Jul-13,55,0
CS1906,3-Jun-12,101,0
CS5407,26-Oct-14,42,0
CS5951,28-Oct-12,67,1
CS5914,20-Sep-11,95,0
CS3020,2-Oct-11,100,0
CS1273,21-Feb-13,57,0
CS1200,1-Mar-14,82,0
CS1754,20-May-11,86,0
CS5306,30-Mar-13,49,0
CS2714,21-Dec-14,53,0
CS4415,26-Jan-14,36,0
CS5203,31-Oct-12,64,0
CS1740,31-Jul-11,69,1
CS1736,13-Mar-13,97,1
CS5921,7-May-13,84,0
CS4521,24-Jul-14,99,0
CS5603,10-Oct-13,93,1
CS3356,29-Sep-14,56,0
CS4656,20-Jun-14,51,0
CS1348,11-Jan-13,41,0
CS2424,14-Feb-15,85,0
CS3214,14-Feb-14,69,0
CS1723,14-Oct-12,101,0
CS1755,19-Dec-13,94,0
CS5082,16-Jan-12,93,0
CS2286,19-Jul-11,66,1
CS6000,15-Sep-14,75,0
CS5782,24-Apr-14,50,1
CS1421,26-Nov-13,98,0
CS3622,3-Mar-15,101,0
CS2824,19-May-12,60,1
CS2292,3-Nov-14,64,1
CS3244,8-Aug-14,102,1
CS1914,18-Apr-13,43,1
CS4955,29-Aug-14,62,0
CS5322,22-Jan-15,50,0
CS5878,30-Jun-12,70,0
CS2831,19-Jan-12,37,0
CS5054,29-Oct-12,78,0
CS3630,1-Apr-12,44,0
CS1783,17-Oct-13,75,0
CS5820,3-Feb-14,37,0
CS2747,20-Feb-13,94,0
CS5101,23-Jul-11,49,0
CS4673,9-Sep-13,62,0
CS1236,7-Jan-12,105,0
CS3055,22-Sep-14,76,0
CS2417,20-Feb-14,64,0
CS2906,15-Aug-13,80,1
CS4912,20-May-11,69,0
CS2496,1-Sep-11,37,0
CS3713,21-Feb-12,61,0
CS1874,2-May-12,78,0
CS4798,4-Jul-14,94,1
CS3684,4-Jan-12,49,0
CS2205,12-Sep-12,92,0
CS2415,10-Jan-12,97,0
CS1766,9-Mar-14,37,0
CS5330,4-Feb-14,39,0
